date,equity,cash,position,close,ATR,DC_upper,DC_lower,DC_exit_lower,stock,code
2022-05-30,5551.36,5551.36,0,15.82,0.8318,16.94,11.91,14.52,ST人福,600079
2022-05-31,5551.36,5551.36,0,15.48,0.8132,16.94,12.44,14.52,ST人福,600079
2022-06-01,5551.36,5551.36,0,15.24,0.7896,16.94,12.88,14.52,ST人福,600079
2022-06-02,5551.36,5551.36,0,14.92,0.7726,16.94,14.24,14.52,ST人福,600079
2022-06-06,5551.36,5551.36,0,15.19,0.769,16.94,14.52,14.71,ST人福,600079
2022-06-07,5551.36,5551.36,0,15.34,0.752,16.94,14.52,14.68,ST人福,600079
2022-06-08,5551.36,5551.36,0,15.24,0.7339,16.94,14.52,14.68,ST人福,600079
2022-06-09,5551.36,5551.36,0,13.95,0.7847,16.94,14.52,14.68,ST人福,600079
2022-06-10,5551.36,5551.36,0,14.32,0.7755,16.94,13.6,13.6,ST人福,600079
2022-06-13,5551.36,5551.36,0,14.91,0.7817,16.94,13.6,13.6,ST人福,600079
2022-06-14,5551.36,5551.36,0,14.68,0.7851,16.94,13.6,13.6,ST人福,600079
2022-06-15,5551.36,5551.36,0,14.96,0.7834,16.94,13.6,13.6,ST人福,600079
2022-06-16,5551.36,5551.36,0,14.97,0.7577,16.94,13.6,13.6,ST人福,600079
2022-06-17,5551.36,5551.36,0,15.31,0.7593,16.94,13.6,13.6,ST人福,600079
2022-06-20,5551.36,5551.36,0,16.09,0.7664,16.94,13.6,13.6,ST人福,600079
2022-06-21,5551.36,5551.36,0,16.05,0.7545,16.94,13.6,13.6,ST人福,600079
2022-06-22,5551.36,5551.36,0,15.26,0.7593,16.43,13.6,13.6,ST人福,600079
2022-06-23,5551.36,5551.36,0,15.0,0.7538,16.43,13.6,13.6,ST人福,600079
2022-06-24,5551.36,5551.36,0,15.03,0.7417,16.43,13.6,13.76,ST人福,600079
2022-06-27,5551.36,5551.36,0,14.78,0.7531,16.43,13.6,14.03,ST人福,600079
2022-06-28,5551.36,5551.36,0,14.89,0.7389,16.43,13.6,14.06,ST人福,600079
2022-06-29,5551.36,5551.36,0,14.67,0.7355,16.43,13.6,14.45,ST人福,600079
2022-06-30,5551.36,5551.36,0,14.76,0.7162,16.43,13.6,14.45,ST人福,600079
2022-07-01,5551.36,5551.36,0,14.66,0.7014,16.43,13.6,14.45,ST人福,600079
2022-07-04,5551.36,5551.36,0,15.74,0.7348,16.43,13.6,14.45,ST人福,600079
2022-07-05,5551.36,5551.36,0,15.98,0.7306,16.43,13.6,14.45,ST人福,600079
2022-07-06,5551.36,5551.36,0,15.54,0.73,16.43,13.6,14.45,ST人福,600079
2022-07-07,5551.36,5551.36,0,15.11,0.716,16.43,13.6,14.45,ST人福,600079
2022-07-08,5551.36,5551.36,0,15.06,0.6992,16.43,13.76,14.45,ST人福,600079
2022-07-11,5551.36,5551.36,0,15.08,0.6878,16.43,14.03,14.45,ST人福,600079
2022-07-12,5551.36,5551.36,0,14.58,0.6839,16.43,14.06,14.45,ST人福,600079
2022-07-13,5551.36,5551.36,0,14.36,0.6682,16.43,14.45,14.47,ST人福,600079
2022-07-14,5551.36,5551.36,0,14.86,0.6933,16.43,14.26,14.26,ST人福,600079
2022-07-15,5551.36,5551.36,0,16.47,0.7441,16.43,14.26,14.26,ST人福,600079
2022-07-18,5551.36,5551.36,0,15.72,0.7814,16.47,14.26,14.26,ST人福,600079
2022-07-19,5551.36,5551.36,0,16.86,0.8078,16.71,14.26,14.26,ST人福,600079
2022-07-20,5551.36,5551.36,0,18.05,0.8475,16.94,14.26,14.26,ST人福,600079
2022-07-21,5551.36,5551.36,0,18.08,0.8691,18.24,14.26,14.26,ST人福,600079
2022-07-22,5551.36,5551.36,0,17.41,0.8666,18.89,14.26,14.26,ST人福,600079
2022-07-25,5551.36,5551.36,0,16.97,0.8638,18.89,14.26,14.26,ST人福,600079
2022-07-26,5551.36,5551.36,0,17.21,0.8446,18.89,14.26,14.26,ST人福,600079
2022-07-27,5551.36,5551.36,0,17.07,0.8254,18.89,14.26,14.26,ST人福,600079
2022-07-28,5551.36,5551.36,0,16.98,0.8116,18.89,14.26,14.76,ST人福,600079
2022-07-29,5551.36,5551.36,0,16.48,0.8005,18.89,14.26,14.76,ST人福,600079
2022-08-01,5551.36,5551.36,0,17.21,0.8125,18.89,14.26,15.22,ST人福,600079
2022-08-02,5551.36,5551.36,0,16.56,0.8094,18.89,14.26,15.63,ST人福,600079
2022-08-03,5551.36,5551.36,0,17.64,0.8439,18.89,14.26,16.33,ST人福,600079
2022-08-04,5551.36,5551.36,0,17.67,0.8467,18.89,14.26,16.33,ST人福,600079
2022-08-05,5551.36,5551.36,0,19.11,0.8864,18.89,14.26,16.33,ST人福,600079
2022-08-08,5551.36,5551.36,0,19.19,0.8871,19.31,14.26,16.33,ST人福,600079
2022-08-09,5551.36,5551.36,0,19.28,0.8877,19.83,14.26,16.33,ST人福,600079
2022-08-10,5551.36,5551.36,0,19.3,0.8768,19.83,14.26,16.33,ST人福,600079
2022-08-11,5551.36,5551.36,0,20.32,0.932,19.83,14.76,16.33,ST人福,600079
2022-08-12,5551.36,5551.36,0,20.25,0.9474,20.91,14.76,16.33,ST人福,600079
2022-08-15,5551.36,5551.36,0,19.94,0.9395,21.35,15.22,16.33,ST人福,600079
2022-08-16,5551.36,5551.36,0,19.69,0.929,21.35,15.63,16.46,ST人福,600079
2022-08-17,5551.36,5551.36,0,20.22,0.9161,21.35,16.33,16.56,ST人福,600079
2022-08-18,5551.36,5551.36,0,20.29,0.9118,21.35,16.33,17.42,ST人福,600079
2022-08-19,5551.36,5551.36,0,19.32,0.9242,21.35,16.33,17.69,ST人福,600079
2022-08-22,5551.36,5551.36,0,20.13,0.949,21.35,16.33,18.68,ST人福,600079
2022-08-23,5551.36,5551.36,0,19.36,0.9465,21.35,16.33,18.68,ST人福,600079
2022-08-24,5551.36,5551.36,0,19.08,0.9412,21.35,16.33,18.9,ST人福,600079
2022-08-25,5551.36,5551.36,0,19.73,0.9481,21.35,16.33,18.82,ST人福,600079
2022-08-26,5551.36,5551.36,0,18.82,0.9687,21.35,16.33,18.82,ST人福,600079
2022-08-29,5551.36,5551.36,0,17.88,0.9808,21.35,16.33,18.61,ST人福,600079
2022-08-30,5551.36,5551.36,0,17.92,0.9773,21.35,16.46,17.61,ST人福,600079
2022-08-31,5551.36,5551.36,0,17.56,0.9714,21.35,16.56,17.52,ST人福,600079
2022-09-01,5551.36,5551.36,0,17.53,0.9493,21.35,17.31,17.31,ST人福,600079
2022-09-02,5551.36,5551.36,0,17.54,0.9224,21.35,17.31,17.31,ST人福,600079
2022-09-05,5551.36,5551.36,0,17.17,0.9047,21.35,17.31,17.31,ST人福,600079
2022-09-06,5551.36,5551.36,0,17.75,0.896,21.35,16.98,16.98,ST人福,600079
2022-09-07,5551.36,5551.36,0,17.11,0.8837,21.35,16.98,16.98,ST人福,600079
2022-09-08,5551.36,5551.36,0,16.74,0.8695,21.35,16.98,16.98,ST人福,600079
2022-09-09,5551.36,5551.36,0,17.24,0.8555,21.35,16.59,16.59,ST人福,600079
2022-09-13,5551.36,5551.36,0,16.68,0.8488,20.58,16.59,16.59,ST人福,600079
2022-09-14,5551.36,5551.36,0,16.63,0.8388,20.57,16.59,16.59,ST人福,600079
2022-09-15,5551.36,5551.36,0,16.24,0.8334,20.57,16.14,16.14,ST人福,600079
2022-09-16,5551.36,5551.36,0,15.78,0.8272,20.57,16.09,16.09,ST人福,600079
2022-09-19,5551.36,5551.36,0,15.54,0.8149,20.41,15.74,15.74,ST人福,600079
2022-09-20,5551.36,5551.36,0,15.55,0.7916,20.41,15.31,15.31,ST人福,600079
2022-09-21,5551.36,5551.36,0,15.38,0.769,20.19,15.31,15.31,ST人福,600079
2022-09-22,5551.36,5551.36,0,15.13,0.7461,19.99,15.21,15.21,ST人福,600079
2022-09-23,5551.36,5551.36,0,15.24,0.7378,19.99,15.09,15.09,ST人福,600079
2022-09-26,5551.36,5551.36,0,15.26,0.7274,19.97,14.83,14.83,ST人福,600079
2022-09-27,5551.36,5551.36,0,16.03,0.739,18.72,14.83,14.83,ST人福,600079
2022-09-28,5551.36,5551.36,0,16.11,0.7366,18.43,14.83,14.83,ST人福,600079
2022-09-29,5551.36,5551.36,0,16.66,0.7637,18.17,14.83,14.83,ST人福,600079
2022-09-30,5551.36,5551.36,0,16.44,0.7556,17.89,14.83,14.83,ST人福,600079
2022-10-10,5551.36,5551.36,0,15.91,0.7763,17.89,14.83,14.83,ST人福,600079
2022-10-11,5551.36,5551.36,0,15.78,0.769,17.86,14.83,14.83,ST人福,600079
2022-10-12,5551.36,5551.36,0,16.1,0.774,17.86,14.83,14.83,ST人福,600079
2022-10-13,5551.36,5551.36,0,16.79,0.7903,17.7,14.83,14.83,ST人福,600079
2022-10-14,5551.36,5551.36,0,18.58,0.8403,17.39,14.83,14.83,ST人福,600079
2022-10-17,5551.36,5551.36,0,18.37,0.8563,18.58,14.83,14.85,ST人福,600079
2022-10-18,5551.36,5551.36,0,19.74,0.91,19.35,14.83,15.11,ST人福,600079
2022-10-19,5551.36,5551.36,0,19.18,0.909,20.12,14.83,15.36,ST人福,600079
2022-10-20,5551.36,5551.36,0,19.46,0.9385,20.12,14.83,15.36,ST人福,600079
2022-10-21,5551.36,5551.36,0,20.21,0.9446,20.36,14.83,15.36,ST人福,600079
2022-10-24,5551.36,5551.36,0,19.39,0.9789,20.36,14.83,15.36,ST人福,600079
2022-10-25,5551.36,5551.36,0,18.57,0.9939,20.82,14.83,15.36,ST人福,600079
2022-10-26,5551.36,5551.36,0,19.95,1.0217,20.82,14.83,15.36,ST人福,600079
2022-10-27,5551.36,5551.36,0,19.81,0.9996,20.82,14.83,15.92,ST人福,600079
2022-10-28,5551.36,5551.36,0,18.79,1.0337,20.82,14.83,16.82,ST人福,600079
2022-10-31,5551.36,5551.36,0,18.94,1.0245,20.82,14.85,18.19,ST人福,600079
2022-11-01,5551.36,5551.36,0,18.96,1.0328,20.82,15.11,18.19,ST人福,600079
2022-11-02,5551.36,5551.36,0,18.19,1.0341,20.82,15.36,18.21,ST人福,600079
2022-11-03,5551.36,5551.36,0,18.15,1.0229,20.82,15.36,18.04,ST人福,600079
2022-11-04,5551.36,5551.36,0,18.4,1.0063,20.82,15.36,17.5,ST人福,600079
2022-11-07,5551.36,5551.36,0,18.5,0.9814,20.82,15.36,17.5,ST人福,600079
2022-11-08,5551.36,5551.36,0,18.31,0.9629,20.82,15.36,17.5,ST人福,600079
2022-11-09,5551.36,5551.36,0,19.09,0.9732,20.82,15.36,17.5,ST人福,600079
2022-11-10,5551.36,5551.36,0,18.43,0.9576,20.82,15.92,17.5,ST人福,600079
2022-11-11,5551.36,5551.36,0,18.86,1.0027,20.82,16.82,17.5,ST人福,600079
2022-11-14,5551.36,5551.36,0,19.81,1.0221,20.82,17.5,17.5,ST人福,600079
2022-11-15,5551.36,5551.36,0,19.94,1.023,20.82,17.5,17.5,ST人福,600079
2022-11-16,5551.36,5551.36,0,20.5,1.0483,20.82,17.5,17.5,ST人福,600079
2022-11-17,5551.36,5551.36,0,20.67,1.0294,21.33,17.5,17.5,ST人福,600079
2022-11-18,5551.36,5551.36,0,20.95,1.0174,21.33,17.5,17.89,ST人福,600079
2022-11-21,5551.36,5551.36,0,20.52,1.0136,21.33,17.5,17.89,ST人福,600079
2022-11-22,5551.36,5551.36,0,20.29,1.0354,21.33,17.5,17.89,ST人福,600079
2022-11-23,5551.36,5551.36,0,19.85,1.0416,21.6,17.5,18.09,ST人福,600079
2022-11-24,5551.36,5551.36,0,19.99,1.016,21.6,17.5,18.43,ST人福,600079
2022-11-25,5551.36,5551.36,0,19.87,1.0112,21.6,17.5,18.66,ST人福,600079
2022-11-28,5551.36,5551.36,0,19.81,0.9992,21.6,17.5,18.79,ST人福,600079
2022-11-29,5551.36,5551.36,0,20.79,1.0117,21.6,17.5,19.31,ST人福,600079
2022-11-30,5551.36,5551.36,0,21.36,1.0071,21.6,17.5,19.31,ST人福,600079
2022-12-01,5551.36,5551.36,0,22.0,1.0253,21.6,17.5,19.31,ST人福,600079
2022-12-02,5551.36,5551.36,0,21.93,1.006,22.49,17.89,19.31,ST人福,600079
2022-12-05,5551.36,5551.36,0,21.2,1.0307,22.49,17.89,19.31,ST人福,600079
2022-12-06,5551.36,5551.36,0,20.96,1.0232,22.49,17.89,19.31,ST人福,600079
2022-12-07,5551.36,5551.36,0,22.2,1.091,22.49,18.09,19.31,ST人福,600079
2022-12-08,5551.36,5551.36,0,22.55,1.136,22.9,18.43,19.39,ST人福,600079
2022-12-09,5551.36,5551.36,0,22.1,1.1227,23.16,18.66,19.39,ST人福,600079
2022-12-12,5551.36,5551.36,0,22.75,1.135,23.16,18.79,19.41,ST人福,600079
2022-12-13,5551.36,5551.36,0,22.11,1.1263,23.16,19.31,19.69,ST人福,600079
2022-12-14,5551.36,5551.36,0,21.71,1.111,23.16,19.31,20.49,ST人福,600079
2022-12-15,5551.36,5551.36,0,21.6,1.0864,23.16,19.31,20.49,ST人福,600079
2022-12-16,5551.36,5551.36,0,22.31,1.0906,23.16,19.31,20.49,ST人福,600079
2022-12-19,5551.36,5551.36,0,21.27,1.1211,23.16,19.31,20.49,ST人福,600079
2022-12-20,5551.36,5551.36,0,20.73,1.132,23.16,19.31,20.49,ST人福,600079
2022-12-21,5551.36,5551.36,0,20.64,1.1074,23.16,19.31,19.93,ST人福,600079
2022-12-22,5551.36,5551.36,0,20.97,1.109,23.16,19.39,19.93,ST人福,600079
2022-12-23,5551.36,5551.36,0,21.92,1.1646,23.16,19.39,19.93,ST人福,600079
2022-12-26,5551.36,5551.36,0,21.7,1.1494,23.16,19.41,19.93,ST人福,600079
2022-12-27,5551.36,5551.36,0,21.48,1.1419,23.16,19.69,19.93,ST人福,600079
2022-12-28,5551.36,5551.36,0,22.35,1.1508,23.16,19.93,19.93,ST人福,600079
2022-12-29,5551.36,5551.36,0,23.33,1.1653,23.16,19.93,19.93,ST人福,600079
2022-12-30,5551.36,5551.36,0,22.8,1.1455,23.41,19.93,19.93,ST人福,600079
2023-01-03,5551.36,5551.36,0,24.01,1.1687,23.41,19.93,19.93,ST人福,600079
2023-01-04,5551.36,5551.36,0,24.22,1.1723,24.16,19.93,19.93,ST人福,600079
2023-01-05,5551.36,5551.36,0,23.7,1.1512,24.91,19.93,20.29,ST人福,600079
2023-01-06,5551.36,5551.36,0,22.89,1.1456,24.91,19.93,20.29,ST人福,600079
2023-01-09,5551.36,5551.36,0,23.51,1.1393,24.91,19.93,20.29,ST人福,600079
2023-01-10,5551.36,5551.36,0,24.36,1.1734,24.91,19.93,20.81,ST人福,600079
2023-01-11,5551.36,5551.36,0,24.43,1.1457,24.91,19.93,20.81,ST人福,600079
2023-01-12,5551.36,5551.36,0,24.33,1.1294,24.91,19.93,21.23,ST人福,600079
2023-01-13,5551.36,5551.36,0,25.15,1.1254,24.98,19.93,21.97,ST人福,600079
2023-01-16,5551.36,5551.36,0,25.43,1.1467,25.18,19.93,22.55,ST人福,600079
2023-01-17,5551.36,5551.36,0,24.79,1.1343,26.56,19.93,22.55,ST人福,600079
2023-01-18,5551.36,5551.36,0,25.5,1.1351,26.56,19.93,22.66,ST人福,600079
2023-01-19,5551.36,5551.36,0,26.33,1.1799,26.56,20.29,22.66,ST人福,600079
2023-01-20,5551.36,5551.36,0,26.36,1.1914,26.81,20.29,22.66,ST人福,600079
2023-01-30,5551.36,5551.36,0,26.25,1.1893,27.44,20.29,22.69,ST人福,600079
2023-01-31,5551.36,5551.36,0,25.48,1.1818,27.44,20.81,23.07,ST人福,600079
2023-02-01,5551.36,5551.36,0,25.51,1.1507,27.44,20.81,24.09,ST人福,600079
2023-02-02,5551.36,5551.36,0,25.76,1.1617,27.44,21.23,24.13,ST人福,600079
2023-02-03,5551.36,5551.36,0,25.55,1.1506,27.44,21.97,24.13,ST人福,600079
2023-02-06,5551.36,5551.36,0,25.08,1.1401,27.44,22.55,24.51,ST人福,600079
2023-02-07,5551.36,5551.36,0,24.98,1.1246,27.44,22.55,24.51,ST人福,600079
2023-02-08,5551.36,5551.36,0,25.21,1.1054,27.44,22.66,24.51,ST人福,600079
2023-02-09,5551.36,5551.36,0,24.5,1.0951,27.44,22.66,24.76,ST人福,600079
2023-02-10,5551.36,5551.36,0,24.29,1.0683,27.44,22.66,24.31,ST人福,600079
2023-02-13,5551.36,5551.36,0,24.64,1.0494,27.44,22.69,24.09,ST人福,600079
2023-02-14,5551.36,5551.36,0,24.61,1.0239,27.44,23.07,24.09,ST人福,600079
2023-02-15,5551.36,5551.36,0,23.99,1.0402,27.44,24.09,24.09,ST人福,600079
2023-02-16,5551.36,5551.36,0,23.43,1.0497,27.44,23.36,23.36,ST人福,600079
2023-02-17,5551.36,5551.36,0,23.49,1.0347,27.44,23.16,23.16,ST人福,600079
2023-02-20,5551.36,5551.36,0,23.65,1.0175,27.44,23.02,23.02,ST人福,600079
2023-02-21,5551.36,5551.36,0,24.62,1.0201,27.44,23.02,23.02,ST人福,600079
2023-02-22,5551.36,5551.36,0,24.31,1.0241,27.44,23.02,23.02,ST人福,600079
2023-02-23,5551.36,5551.36,0,24.26,1.0004,27.44,23.02,23.02,ST人福,600079
2023-02-24,5551.36,5551.36,0,24.63,0.9929,27.44,23.02,23.02,ST人福,600079
2023-02-27,5551.36,5551.36,0,24.49,0.9998,27.32,23.02,23.02,ST人福,600079
2023-02-28,5551.36,5551.36,0,25.59,1.0308,26.61,23.02,23.02,ST人福,600079
2023-03-01,5551.36,5551.36,0,25.4,1.0217,26.61,23.02,23.02,ST人福,600079
2023-03-02,5551.36,5551.36,0,24.78,1.0101,26.61,23.02,23.02,ST人福,600079
2023-03-03,5551.36,5551.36,0,24.72,0.9836,26.11,23.02,23.02,ST人福,600079
2023-03-06,5551.36,5551.36,0,25.48,0.9925,26.11,23.02,23.13,ST人福,600079
2023-03-07,5551.36,5551.36,0,25.24,0.9678,26.11,23.02,23.64,ST人福,600079
2023-03-08,5551.36,5551.36,0,24.6,0.9609,26.11,23.02,24.04,ST人福,600079
2023-03-09,5551.36,5551.36,0,24.62,0.9469,26.11,23.02,24.04,ST人福,600079
2023-03-10,5551.36,5551.36,0,24.63,0.954,26.11,23.02,24.12,ST人福,600079
2023-03-13,5551.36,5551.36,0,25.28,0.9743,26.11,23.02,24.03,ST人福,600079
2023-03-14,5551.36,5551.36,0,25.34,0.9666,26.11,23.02,24.03,ST人福,600079
2023-03-15,5551.36,5551.36,0,25.61,0.9568,26.11,23.02,24.03,ST人福,600079
2023-03-16,5551.36,5551.36,0,25.74,0.949,26.11,23.02,24.03,ST人福,600079
2023-03-17,5551.36,5551.36,0,24.88,0.9645,26.22,23.02,24.03,ST人福,600079
2023-03-20,5551.36,5551.36,0,24.46,0.9778,26.22,23.13,24.03,ST人福,600079
2023-03-21,5551.36,5551.36,0,24.56,0.9669,26.22,23.64,23.65,ST人福,600079
2023-03-22,5551.36,5551.36,0,24.73,0.9566,26.22,23.65,23.65,ST人福,600079
2023-03-23,5551.36,5551.36,0,24.86,0.9417,26.22,23.65,23.65,ST人福,600079
2023-03-24,5551.36,5551.36,0,23.69,0.9781,26.22,23.65,23.65,ST人福,600079
2023-03-27,5551.36,5551.36,0,23.39,0.9922,26.22,23.55,23.55,ST人福,600079
2023-03-28,5551.36,5551.36,0,24.12,1.0036,26.22,22.48,22.48,ST人福,600079
2023-03-29,5551.36,5551.36,0,24.12,0.9844,26.22,22.48,22.48,ST人福,600079
2023-03-30,5551.36,5551.36,0,24.84,0.9802,26.22,22.48,22.48,ST人福,600079
2023-03-31,5551.36,5551.36,0,25.69,0.9842,26.22,22.48,22.48,ST人福,600079
2023-04-03,5551.36,5551.36,0,25.16,0.976,26.22,22.48,22.48,ST人福,600079
2023-04-04,5551.36,5551.36,0,25.43,0.9637,26.22,22.48,22.48,ST人福,600079
2023-04-06,5551.36,5551.36,0,25.71,0.9685,26.22,22.48,22.48,ST人福,600079
2023-04-07,5551.36,5551.36,0,26.52,0.9856,26.22,22.48,22.48,ST人福,600079
2023-04-10,5551.36,5551.36,0,26.72,0.9783,26.91,22.48,22.48,ST人福,600079
2023-04-11,5551.36,5551.36,0,26.35,0.9654,27.05,22.48,22.48,ST人福,600079
2023-04-12,5551.36,5551.36,0,25.88,0.9591,27.05,22.48,23.29,ST人福,600079
2023-04-13,5551.36,5551.36,0,26.35,0.9552,27.05,22.48,23.89,ST人福,600079
2023-04-14,5551.36,5551.36,0,26.68,0.9404,27.05,22.48,23.98,ST人福,600079
2023-04-17,5551.36,5551.36,0,27.74,0.9584,27.05,22.48,24.84,ST人福,600079
2023-04-18,5551.36,5551.36,0,26.58,0.9755,27.74,22.48,24.88,ST人福,600079
2023-04-19,5551.36,5551.36,0,26.31,0.9732,27.83,22.48,25.03,ST人福,600079
2023-04-20,5551.36,5551.36,0,26.08,0.9665,27.83,22.48,25.06,ST人福,600079
2023-04-21,5551.36,5551.36,0,25.91,0.9592,27.83,22.48,25.6,ST人福,600079
2023-04-24,5551.36,5551.36,0,25.89,0.9617,27.83,22.48,25.62,ST人福,600079
2023-04-25,5551.36,5551.36,0,25.56,0.9612,27.83,22.48,25.62,ST人福,600079
2023-04-26,5551.36,5551.36,0,25.7,0.9446,27.83,23.29,24.99,ST人福,600079
2023-04-27,5551.36,5551.36,0,26.42,0.9479,27.83,23.89,24.99,ST人福,600079
2023-04-28,5551.36,5551.36,0,25.89,1.043,27.83,23.98,24.99,ST人福,600079
2023-05-04,5551.36,5551.36,0,26.71,1.0733,27.83,24.51,24.51,ST人福,600079
2023-05-05,5551.36,5551.36,0,26.09,1.0677,27.83,24.51,24.51,ST人福,600079
2023-05-08,5551.36,5551.36,0,25.73,1.0618,27.83,24.51,24.51,ST人福,600079
2023-05-09,5551.36,5551.36,0,25.0,1.0612,27.83,24.51,24.51,ST人福,600079
2023-05-10,5551.36,5551.36,0,25.09,1.0356,27.83,24.51,24.51,ST人福,600079
2023-05-11,5551.36,5551.36,0,24.65,1.0558,27.83,24.51,24.51,ST人福,600079
2023-05-12,5551.36,5551.36,0,24.43,1.0401,27.83,24.41,24.41,ST人福,600079
2023-05-15,5551.36,5551.36,0,24.79,1.0241,27.83,24.33,24.33,ST人福,600079
2023-05-16,5551.36,5551.36,0,24.74,1.0149,27.83,24.11,24.11,ST人福,600079
2023-05-17,5551.36,5551.36,0,24.03,1.0191,27.83,24.11,24.11,ST人福,600079
2023-05-18,5551.36,5551.36,0,24.09,0.9942,27.83,23.64,23.64,ST人福,600079
2023-05-19,5551.36,5551.36,0,25.07,1.0264,27.83,23.64,23.64,ST人福,600079
2023-05-22,5551.36,5551.36,0,24.24,1.0581,27.36,23.64,23.64,ST人福,600079
2023-05-23,5551.36,5551.36,0,24.19,1.0367,27.36,23.41,23.41,ST人福,600079
2023-05-24,5551.36,5551.36,0,23.57,1.0239,27.36,23.41,23.41,ST人福,600079
2023-05-25,5551.36,5551.36,0,23.27,1.0027,27.36,23.41,23.41,ST人福,600079
2023-05-26,5551.36,5551.36,0,24.5,1.0336,27.36,22.99,22.99,ST人福,600079
2023-05-29,5551.36,5551.36,0,24.86,1.0024,27.36,22.99,22.99,ST人福,600079
2023-05-30,5551.36,5551.36,0,24.97,0.9898,27.36,22.99,22.99,ST人福,600079
2023-05-31,5551.36,5551.36,0,25.17,0.9823,27.36,22.99,22.99,ST人福,600079
2023-06-01,5551.36,5551.36,0,24.69,0.9952,27.19,22.99,22.99,ST人福,600079
2023-06-02,5551.36,5551.36,0,24.47,0.9819,26.72,22.99,22.99,ST人福,600079
2023-06-05,5551.36,5551.36,0,26.12,1.0383,26.36,22.99,22.99,ST人福,600079
2023-06-06,5551.36,5551.36,0,25.64,1.0409,26.33,22.99,22.99,ST人福,600079
2023-06-07,5551.36,5551.36,0,25.56,1.0293,26.62,22.99,22.99,ST人福,600079
2023-06-08,5551.36,5551.36,0,25.67,1.0104,26.62,22.99,22.99,ST人福,600079
2023-06-09,5551.36,5551.36,0,26.16,1.0209,26.62,22.99,23.19,ST人福,600079
2023-06-12,5551.36,5551.36,0,26.11,1.0343,26.76,22.99,24.16,ST人福,600079
2023-06-13,5551.36,5551.36,0,25.16,1.0451,27.1,22.99,24.16,ST人福,600079
2023-06-14,5551.36,5551.36,0,24.87,1.0348,27.1,22.99,24.16,ST人福,600079
2023-06-15,5551.36,5551.36,0,24.66,1.0081,27.1,22.99,24.16,ST人福,600079
2023-06-16,5551.36,5551.36,0,24.3,0.9967,27.1,22.99,24.16,ST人福,600079
2023-06-19,5551.36,5551.36,0,24.85,0.9959,27.1,22.99,24.22,ST人福,600079
2023-06-20,5551.36,5551.36,0,24.52,0.9736,27.1,22.99,24.12,ST人福,600079
2023-06-21,5551.36,5551.36,0,24.2,0.9594,27.1,22.99,24.12,ST人福,600079
2023-06-26,5551.36,5551.36,0,24.05,0.9544,27.1,22.99,24.12,ST人福,600079
2023-06-27,5551.36,5551.36,0,24.55,0.9527,27.1,23.19,23.41,ST人福,600079
2023-06-28,5551.36,5551.36,0,25.17,0.9606,27.1,23.41,23.41,ST人福,600079
2023-06-29,5551.36,5551.36,0,25.83,0.964,27.1,23.41,23.41,ST人福,600079
2023-06-30,5551.36,5551.36,0,26.01,0.9543,27.1,23.41,23.41,ST人福,600079
2023-07-03,5551.36,5551.36,0,26.18,0.9531,27.1,23.41,23.41,ST人福,600079
2023-07-04,5551.36,5551.36,0,25.65,0.942,27.1,23.41,23.41,ST人福,600079
2023-07-05,5551.36,5551.36,0,26.16,0.9359,27.1,23.41,23.41,ST人福,600079
2023-07-06,5551.36,5551.36,0,25.43,0.9476,27.1,23.41,23.41,ST人福,600079
2023-07-07,5551.36,5551.36,0,25.52,0.9217,27.1,23.41,23.41,ST人福,600079
2023-07-10,5551.36,5551.36,0,25.19,0.9171,27.1,23.41,23.41,ST人福,600079
2023-07-11,5551.36,5551.36,0,25.23,0.8878,27.1,23.41,23.87,ST人福,600079
2023-07-12,5551.36,5551.36,0,24.76,0.8804,27.1,23.41,24.58,ST人福,600079
2023-07-13,5551.36,5551.36,0,24.42,0.8808,26.47,23.41,24.72,ST人福,600079
2023-07-14,5551.36,5551.36,0,23.97,0.8718,26.47,23.41,24.1,ST人福,600079
2023-07-17,5551.36,5551.36,0,24.01,0.8472,26.47,23.41,23.8,ST人福,600079
2023-07-18,5551.36,5551.36,0,23.58,0.8439,26.47,23.41,23.67,ST人福,600079
2023-07-19,5551.36,5551.36,0,23.45,0.8292,26.47,23.31,23.31,ST人福,600079
2023-07-20,5551.36,5551.36,0,22.94,0.8267,26.47,23.27,23.27,ST人福,600079
2023-07-21,5551.36,5551.36,0,23.26,0.8194,26.47,22.77,22.77,ST人福,600079
2023-07-24,5551.36,5551.36,0,23.75,0.8234,26.47,22.77,22.77,ST人福,600079
2023-07-25,5551.36,5551.36,0,23.7,0.8142,26.47,22.77,22.77,ST人福,600079
2023-07-26,5551.36,5551.36,0,23.63,0.803,26.47,22.77,22.77,ST人福,600079
2023-07-27,5551.36,5551.36,0,23.21,0.7964,26.47,22.77,22.77,ST人福,600079
2023-07-28,5551.36,5551.36,0,23.42,0.788,26.47,22.77,22.77,ST人福,600079
2023-07-31,5551.36,5551.36,0,21.68,0.8556,26.47,22.77,22.77,ST人福,600079
2023-08-01,5551.36,5551.36,0,21.37,0.8634,26.47,21.33,21.33,ST人福,600079
2023-08-02,5551.36,5551.36,0,20.62,0.8737,26.47,20.67,20.67,ST人福,600079
2023-08-03,5551.36,5551.36,0,21.5,0.9,26.44,20.34,20.34,ST人福,600079
2023-08-04,5551.36,5551.36,0,20.97,0.8895,25.82,20.34,20.34,ST人福,600079
